call_id,customer_id,order_id,call_type,call_start_time,call_duration_secs,vet_transfer_success,call_duration_minutes
CALL001047,8232,ST2025005192,Free UCJ Consult,2024-11-26 12:30:00,1710,False,28.5
CALL001048,1591,ST2025007291,Paid Vet Consult,2024-12-29 01:48:00,141,False,2.35
CALL001049,7783,ST2025000838,Free UCJ Consult,2024-07-13 08:30:00,1304,False,21.733333333333334
CALL001050,3063,ST2025003576,Free UCJ Consult,2024-08-23 07:46:00,1283,True,21.383333333333333
CALL001051,2165,ST2025006097,Free UCJ Consult,2024-01-20 18:25:00,332,True,5.533333333333333
CALL001052,1052,ST2025007523,Free UCJ Consult,2024-06-06 17:05:00,1745,True,29.083333333333332
CALL001053,5624,ST2025003698,Paid Vet Consult,2024-01-01 21:43:00,1560,True,26.0
CALL001054,9386,ST2025001938,Paid Vet Consult,2024-03-03 14:25:00,771,False,12.85
CALL001055,3260,ST2025005566,Paid Vet Consult,2024-01-18 16:15:00,940,True,15.666666666666666
CALL001056,7511,ST2025001937,Free UCJ Consult,2024-09-02 01:34:00,74,False,1.2333333333333334
CALL001057,4992,ST2025003550,Paid Vet Consult,2024-10-19 10:39:00,1488,True,24.8
CALL001058,1382,ST2025005537,Paid Vet Consult,2024-08-03 09:28:00,392,True,6.533333333333333
CALL001059,1572,ST2025002677,Free UCJ Consult,2024-05-15 11:53:00,1517,True,25.283333333333335
CALL001060,1512,ST2025001551,Free UCJ Consult,2024-12-28 19:49:00,887,True,14.783333333333333
CALL001061,7652,ST2025001890,Paid Vet Consult,2024-03-24 09:41:00,602,False,10.033333333333333
CALL001062,4985,ST2025000097,Paid Vet Consult,2024-03-30 00:36:00,852,True,14.2
CALL001063,5821,ST2025004987,Free UCJ Consult,2024-09-27 08:01:00,1593,True,26.55
CALL001064,7856,ST2025003273,Free UCJ Consult,2024-01-26 19:33:00,1290,False,21.5
CALL001065,9190,ST2025001244,Paid Vet Consult,2024-02-26 04:43:00,1432,True,23.866666666666667
CALL001066,3070,ST2025005839,Free UCJ Consult,2024-10-01 13:34:00,1451,False,24.183333333333334
CALL001067,4740,ST2025005661,Paid Vet Consult,2024-02-29 10:04:00,1568,True,26.133333333333333
CALL001068,7127,ST2025009514,Free UCJ Consult,2024-09-29 19:20:00,456,False,7.6
CALL001069,9444,ST2025009930,Free UCJ Consult,2024-08-19 17:43:00,910,False,15.166666666666666
CALL001070,1704,ST2025003742,Free UCJ Consult,2024-12-15 08:04:00,811,True,13.516666666666667
CALL001071,8445,ST2025007331,Free UCJ Consult,2024-04-20 11:31:00,1647,False,27.45
CALL001072,9991,ST2025002042,Free UCJ Consult,2024-08-04 18:01:00,1165,False,19.416666666666668
CALL001073,5784,ST2025009104,Free UCJ Consult,2024-09-11 20:01:00,1722,False,28.7
CALL001074,8485,ST2025004757,Free UCJ Consult,2024-06-22 13:38:00,1258,True,20.966666666666665
CALL001075,3164,ST2025007737,Free UCJ Consult,2024-01-04 16:49:00,1382,False,23.033333333333335
CALL001076,1556,ST2025001279,Free UCJ Consult,2024-11-12 14:51:00,1360,False,22.666666666666668
CALL001077,7949,ST2025005046,Free UCJ Consult,2024-05-11 19:04:00,1179,False,19.65
CALL001078,9130,ST2025003391,Free UCJ Consult,2024-08-29 01:29:00,284,True,4.733333333333333
CALL001079,4943,ST2025007434,Free UCJ Consult,2024-03-28 18:53:00,114,False,1.9
CALL001080,9240,ST2025004792,Free UCJ Consult,2024-05-24 10:53:00,1655,True,27.583333333333332
CALL001081,5757,ST2025006566,Free UCJ Consult,2024-11-29 12:39:00,1392,True,23.2
CALL001082,7222,ST2025006433,Free UCJ Consult,2024-02-04 06:05:00,73,True,1.2166666666666666
CALL001083,4318,ST2025004877,Free UCJ Consult,2024-06-24 02:33:00,353,False,5.883333333333334
CALL001084,3618,ST2025003597,Free UCJ Consult,2024-06-30 23:46:00,181,True,3.0166666666666666
CALL001085,1416,ST2025000090,Free UCJ Consult,2024-10-22 16:58:00,1632,False,27.2
CALL001086,8114,ST2025000420,Paid Vet Consult,2024-06-06 06:44:00,228,False,3.8
CALL001087,3428,ST2025001564,Free UCJ Consult,2024-06-11 07:31:00,1296,True,21.6
CALL001088,2141,ST2025006088,Free UCJ Consult,2024-05-03 19:59:00,1549,True,25.816666666666666
CALL001089,6874,ST2025005202,Free UCJ Consult,2024-06-13 01:52:00,1592,True,26.533333333333335
CALL001090,5791,ST2025008893,Free UCJ Consult,2024-03-23 04:43:00,792,True,13.2
CALL001091,7396,ST2025006305,Free UCJ Consult,2024-08-30 16:13:00,251,False,4.183333333333334
CALL001092,5180,ST2025009898,Paid Vet Consult,2024-11-05 03:27:00,531,True,8.85
CALL001093,1340,ST2025007792,Free UCJ Consult,2024-02-05 15:41:00,691,True,11.516666666666667
CALL001094,2221,ST2025005515,Free UCJ Consult,2024-08-25 15:03:00,506,True,8.433333333333334
CALL001095,9306,ST2025004483,Free UCJ Consult,2024-02-05 03:17:00,1192,True,19.866666666666667
CALL001096,4775,ST2025007251,Free UCJ Consult,2024-11-30 17:26:00,610,True,10.166666666666666
CALL001097,8688,ST2025007818,Free UCJ Consult,2024-06-13 21:11:00,1394,True,23.233333333333334
CALL001098,5796,ST2025002406,Paid Vet Consult,2024-02-14 10:03:00,1710,True,28.5
CALL001099,8574,ST2025004438,Free UCJ Consult,2024-09-29 23:21:00,843,True,14.05
CALL001100,6839,ST2025004832,Free UCJ Consult,2024-10-26 05:58:00,1440,True,24.0
CALL001101,5222,ST2025002344,Free UCJ Consult,2024-12-21 11:28:00,1110,False,18.5
CALL001102,2582,ST2025009699,Paid Vet Consult,2024-01-19 23:40:00,466,False,7.766666666666667
CALL001103,3341,ST2025008629,Free UCJ Consult,2024-01-22 06:32:00,1711,True,28.516666666666666
CALL001104,2563,ST2025006217,Free UCJ Consult,2024-01-25 22:41:00,819,False,13.65
CALL001105,1645,ST2025003820,Free UCJ Consult,2024-04-25 21:35:00,109,True,1.8166666666666667
CALL001106,5662,ST2025000523,Free UCJ Consult,2024-11-13 10:45:00,355,False,5.916666666666667
CALL001107,2997,ST2025003352,Free UCJ Consult,2024-12-11 09:55:00,482,True,8.033333333333333
CALL001108,2487,ST2025009112,Free UCJ Consult,2024-07-06 07:32:00,116,True,1.9333333333333333
CALL001109,6752,ST2025005912,Free UCJ Consult,2024-10-10 14:17:00,392,True,6.533333333333333
CALL001110,7891,ST2025004268,Free UCJ Consult,2024-02-18 20:45:00,441,True,7.35
CALL001111,9173,ST2025002124,Paid Vet Consult,2024-09-23 07:14:00,1606,False,26.766666666666666
CALL001112,4823,ST2025001228,Free UCJ Consult,2024-02-06 17:09:00,591,False,9.85
CALL001113,1138,ST2025001466,Free UCJ Consult,2024-01-11 08:46:00,1231,True,20.516666666666666
CALL001114,1307,ST2025006903,Free UCJ Consult,2024-06-09 12:57:00,1127,False,18.783333333333335
CALL001115,7900,ST2025003161,Free UCJ Consult,2024-09-10 01:10:00,318,True,5.3
CALL001116,8892,ST2025009380,Free UCJ Consult,2024-01-07 07:18:00,1128,True,18.8
CALL001117,6510,ST2025001873,Free UCJ Consult,2024-08-08 05:03:00,1389,True,23.15
CALL001118,8251,ST2025004611,Free UCJ Consult,2024-04-18 00:38:00,740,True,12.333333333333334
CALL001119,4530,ST2025002971,Free UCJ Consult,2024-07-07 08:31:00,332,True,5.533333333333333
CALL001120,4583,ST2025007127,Free UCJ Consult,2024-01-06 14:17:00,703,True,11.716666666666667
CALL001121,7864,ST2025007234,Free UCJ Consult,2024-05-27 17:03:00,982,False,16.366666666666667
CALL001122,2186,ST2025006720,Free UCJ Consult,2024-06-02 14:04:00,664,True,11.066666666666666
CALL001123,1591,ST2025007023,Free UCJ Consult,2024-02-16 11:06:00,564,False,9.4
CALL001124,4170,ST2025004125,Free UCJ Consult,2024-05-25 00:22:00,849,False,14.15
CALL001125,8901,ST2025007784,Free UCJ Consult,2024-04-30 10:37:00,726,True,12.1
CALL001126,4988,ST2025008627,Free UCJ Consult,2024-01-10 09:43:00,1735,False,28.916666666666668
CALL001127,9569,ST2025002923,Free UCJ Consult,2024-04-12 13:57:00,1180,True,19.666666666666668
CALL001128,5970,ST2025003219,Free UCJ Consult,2024-02-03 13:14:00,107,False,1.7833333333333334
CALL001129,6555,ST2025004143,Free UCJ Consult,2024-09-26 07:07:00,205,True,3.4166666666666665
CALL001130,3340,ST2025006564,Free UCJ Consult,2024-04-08 13:06:00,903,True,15.05
CALL001131,4039,ST2025007852,Paid Vet Consult,2024-08-31 19:54:00,497,True,8.283333333333333
CALL001132,6882,ST2025006832,Paid Vet Consult,2024-12-05 13:28:00,1342,True,22.366666666666667
CALL001133,5951,ST2025007486,Paid Vet Consult,2024-10-19 02:27:00,948,True,15.8
CALL001134,4041,ST2025006836,Paid Vet Consult,2024-08-15 00:16:00,824,True,13.733333333333333
CALL001135,6722,ST2025001400,Free UCJ Consult,2024-12-09 07:09:00,1307,True,21.783333333333335
CALL001136,6509,ST2025000033,Free UCJ Consult,2024-02-28 21:47:00,896,False,14.933333333333334
CALL001137,4642,ST2025004846,Free UCJ Consult,2024-07-18 19:38:00,1612,False,26.866666666666667
CALL001138,1943,ST2025001932,Free UCJ Consult,2024-09-17 23:20:00,1003,True,16.716666666666665
CALL001139,5236,ST2025009925,Free UCJ Consult,2024-05-22 09:30:00,1018,True,16.966666666666665
CALL001140,4174,ST2025001573,Free UCJ Consult,2024-06-10 12:58:00,247,False,4.116666666666666
CALL001141,2025,ST2025006884,Free UCJ Consult,2024-02-22 18:24:00,1064,True,17.733333333333334
CALL001142,5405,ST2025002075,Free UCJ Consult,2024-02-01 21:34:00,544,True,9.066666666666666
CALL001143,5713,ST2025002368,Paid Vet Consult,2024-03-18 00:55:00,1469,False,24.483333333333334
CALL001144,1537,ST2025003319,Free UCJ Consult,2024-06-22 08:45:00,1549,True,25.816666666666666
CALL001145,5699,ST2025002187,Free UCJ Consult,2024-12-25 21:16:00,1114,True,18.566666666666666
CALL001146,3486,ST2025009754,Paid Vet Consult,2024-07-18 15:00:00,267,True,4.45
CALL001147,3354,ST2025000699,Paid Vet Consult,2024-12-18 04:34:00,1748,True,29.133333333333333
CALL001148,5151,ST2025001332,Paid Vet Consult,2024-03-15 04:15:00,1286,True,21.433333333333334
CALL001149,3539,ST2025001283,Free UCJ Consult,2024-08-15 14:59:00,975,False,16.25
CALL001150,5268,ST2025001961,Free UCJ Consult,2024-10-05 06:49:00,440,True,7.333333333333333
CALL001151,5261,ST2025002912,Free UCJ Consult,2024-02-12 09:44:00,1394,False,23.233333333333334
CALL001152,6791,ST2025005418,Free UCJ Consult,2024-02-04 14:48:00,1220,False,20.333333333333332
CALL001153,8073,ST2025002439,Paid Vet Consult,2024-01-22 11:13:00,247,True,4.116666666666666
CALL001154,5952,ST2025003763,Free UCJ Consult,2024-06-02 10:09:00,212,True,3.533333333333333
CALL001155,9653,ST2025001303,Free UCJ Consult,2024-03-11 01:27:00,1430,True,23.833333333333332
CALL001156,3839,ST2025007891,Free UCJ Consult,2024-06-09 08:44:00,176,True,2.933333333333333
CALL001157,9767,ST2025002220,Paid Vet Consult,2024-04-14 05:14:00,1320,True,22.0
CALL001158,7139,ST2025001284,Free UCJ Consult,2024-07-06 05:23:00,586,True,9.766666666666667
CALL001159,4247,ST2025003828,Paid Vet Consult,2024-06-27 07:31:00,1430,False,23.833333333333332
CALL001160,7852,ST2025003139,Free UCJ Consult,2024-05-28 18:41:00,390,False,6.5
CALL001161,4084,ST2025003099,Free UCJ Consult,2024-06-20 14:09:00,1415,False,23.583333333333332
CALL001162,5117,ST2025001499,Free UCJ Consult,2024-02-08 17:02:00,172,True,2.8666666666666667
CALL001163,2181,ST2025007006,Free UCJ Consult,2024-03-31 21:08:00,1054,False,17.566666666666666
CALL001164,5272,ST2025001390,Free UCJ Consult,2024-10-22 03:01:00,1644,False,27.4
CALL001165,6319,ST2025005489,Free UCJ Consult,2024-07-14 16:31:00,329,True,5.483333333333333
CALL001166,9378,ST2025006285,Free UCJ Consult,2024-01-22 17:05:00,520,True,8.666666666666666
CALL001167,2671,ST2025003737,Free UCJ Consult,2024-10-28 09:35:00,121,True,2.0166666666666666
CALL001168,3508,ST2025003176,Paid Vet Consult,2024-06-01 13:48:00,1114,False,18.566666666666666
CALL001169,1815,ST2025004053,Free UCJ Consult,2024-09-20 13:08:00,1141,True,19.016666666666666
CALL001170,9872,ST2025000955,Paid Vet Consult,2024-12-08 15:28:00,834,False,13.9
CALL001171,3296,ST2025001340,Paid Vet Consult,2024-06-08 01:25:00,1712,True,28.533333333333335
CALL001172,5933,ST2025005409,Paid Vet Consult,2024-08-18 00:38:00,382,True,6.366666666666666
CALL001173,7772,ST2025008521,Free UCJ Consult,2024-04-20 04:07:00,177,True,2.95
CALL001174,6539,ST2025008824,Paid Vet Consult,2024-08-16 04:22:00,901,False,15.016666666666667
CALL001175,5430,ST2025009164,Paid Vet Consult,2024-09-25 00:13:00,502,True,8.366666666666667
CALL001176,1165,ST2025004409,Free UCJ Consult,2024-04-07 15:21:00,574,True,9.566666666666666
CALL001177,7697,ST2025004017,Free UCJ Consult,2024-12-21 03:38:00,1379,True,22.983333333333334
CALL001178,3902,ST2025005368,Free UCJ Consult,2024-06-26 06:10:00,1518,True,25.3
CALL001179,7744,ST2025006011,Paid Vet Consult,2024-09-02 22:06:00,457,False,7.616666666666666
CALL001180,6801,ST2025009208,Free UCJ Consult,2024-11-10 06:29:00,130,True,2.1666666666666665
CALL001181,5882,ST2025007611,Free UCJ Consult,2024-07-13 13:12:00,1653,True,27.55
CALL001182,4845,ST2025004273,Paid Vet Consult,2024-05-14 01:36:00,1476,True,24.6
CALL001183,7129,ST2025009228,Paid Vet Consult,2024-10-18 06:26:00,433,True,7.216666666666667
CALL001184,4144,ST2025004634,Free UCJ Consult,2024-02-25 18:28:00,1746,True,29.1
CALL001185,7236,ST2025006517,Free UCJ Consult,2024-11-23 05:27:00,934,True,15.566666666666666
CALL001186,4988,ST2025001761,Free UCJ Consult,2024-08-06 11:25:00,641,True,10.683333333333334
CALL001187,4845,ST2025008745,Free UCJ Consult,2024-05-06 23:44:00,550,False,9.166666666666666
CALL001188,4812,ST2025002346,Free UCJ Consult,2024-07-28 07:02:00,598,True,9.966666666666667
CALL001189,2942,ST2025008319,Free UCJ Consult,2024-06-05 14:48:00,892,True,14.866666666666667
CALL001190,4046,ST2025005289,Free UCJ Consult,2024-11-04 06:18:00,220,True,3.6666666666666665
CALL001191,6448,ST2025004079,Free UCJ Consult,2024-10-30 05:35:00,1611,False,26.85
CALL001192,4741,ST2025008020,Free UCJ Consult,2024-06-18 03:32:00,1175,False,19.583333333333332
CALL001193,9534,ST2025009293,Free UCJ Consult,2024-10-28 03:09:00,1467,False,24.45
CALL001194,8313,ST2025006798,Free UCJ Consult,2024-08-12 04:57:00,410,False,6.833333333333333
CALL001195,6432,ST2025008664,Free UCJ Consult,2024-05-28 03:25:00,1765,True,29.416666666666668
CALL001196,9783,ST2025008728,Free UCJ Consult,2024-01-30 13:36:00,533,False,8.883333333333333
CALL001197,7436,ST2025001718,Free UCJ Consult,2024-11-29 21:58:00,1587,True,26.45
CALL001198,2460,ST2025006715,Free UCJ Consult,2024-02-03 20:37:00,903,False,15.05
CALL001199,8304,ST2025006780,Free UCJ Consult,2024-12-01 04:50:00,312,True,5.2
CALL001200,1882,ST2025009157,Free UCJ Consult,2024-10-14 13:53:00,409,False,6.816666666666666
CALL001201,6660,ST2025009671,Paid Vet Consult,2024-12-22 14:27:00,1397,True,23.283333333333335
CALL001202,4831,ST2025006003,Free UCJ Consult,2024-09-15 12:24:00,1374,True,22.9
CALL001203,9620,ST2025003079,Free UCJ Consult,2024-08-16 07:58:00,333,True,5.55
CALL001204,5945,ST2025004504,Free UCJ Consult,2024-02-05 06:23:00,602,True,10.033333333333333
CALL001205,5713,ST2025001565,Free UCJ Consult,2024-02-20 20:13:00,660,True,11.0
CALL001206,3989,ST2025002909,Free UCJ Consult,2024-08-29 13:00:00,980,True,16.333333333333332
CALL001207,1096,ST2025001986,Free UCJ Consult,2024-12-17 16:43:00,1783,True,29.716666666666665
CALL001208,2873,ST2025006413,Paid Vet Consult,2024-07-15 21:56:00,1366,False,22.766666666666666
CALL001209,1541,ST2025005965,Paid Vet Consult,2024-11-06 20:59:00,1086,True,18.1
CALL001210,3153,ST2025006388,Free UCJ Consult,2024-08-30 19:53:00,1041,True,17.35
CALL001211,4513,ST2025008465,Free UCJ Consult,2024-04-02 20:04:00,173,True,2.8833333333333333
CALL001212,2134,ST2025004780,Paid Vet Consult,2024-01-18 15:42:00,1781,True,29.683333333333334
CALL001213,8848,ST2025009884,Free UCJ Consult,2024-02-26 14:54:00,525,False,8.75
CALL001214,7256,ST2025000336,Free UCJ Consult,2024-04-25 06:53:00,662,True,11.033333333333333
CALL001215,2365,ST2025005142,Paid Vet Consult,2024-02-26 03:19:00,263,True,4.383333333333334
CALL001216,7469,ST2025008859,Free UCJ Consult,2024-11-25 18:38:00,219,False,3.65
CALL001217,2267,ST2025002517,Paid Vet Consult,2024-07-11 09:58:00,954,False,15.9
CALL001218,5736,ST2025008004,Paid Vet Consult,2024-11-18 06:38:00,1038,False,17.3
CALL001219,3283,ST2025002951,Free UCJ Consult,2024-08-15 17:51:00,1620,True,27.0
CALL001220,3173,ST2025005896,Paid Vet Consult,2024-02-21 04:30:00,1590,True,26.5
CALL001221,7766,ST2025004460,Free UCJ Consult,2024-01-15 09:56:00,778,False,12.966666666666667
CALL001222,5513,ST2025007951,Paid Vet Consult,2024-10-05 03:46:00,1271,False,21.183333333333334
CALL001223,6188,ST2025000154,Free UCJ Consult,2024-07-10 19:15:00,396,False,6.6
CALL001224,5188,ST2025002332,Free UCJ Consult,2024-08-30 12:36:00,1449,True,24.15
CALL001225,2246,ST2025004957,Free UCJ Consult,2024-01-09 10:56:00,1033,False,17.216666666666665
CALL001226,5188,ST2025000960,Free UCJ Consult,2024-07-04 14:56:00,1178,False,19.633333333333333
CALL001227,7800,ST2025001893,Free UCJ Consult,2024-05-13 16:57:00,330,True,5.5
CALL001228,5284,ST2025008095,Free UCJ Consult,2024-02-18 23:47:00,1289,True,21.483333333333334
CALL001229,5857,ST2025004058,Free UCJ Consult,2024-11-19 13:18:00,467,False,7.783333333333333
CALL001230,1761,ST2025008020,Free UCJ Consult,2024-04-24 12:06:00,876,True,14.6
CALL001231,8465,ST2025003798,Free UCJ Consult,2024-12-09 09:14:00,364,True,6.066666666666666
CALL001232,5478,ST2025009240,Free UCJ Consult,2024-09-25 08:53:00,411,True,6.85
CALL001233,7454,ST2025000645,Paid Vet Consult,2024-06-14 03:55:00,1131,True,18.85
CALL001234,9930,ST2025008799,Free UCJ Consult,2024-10-06 00:50:00,818,False,13.633333333333333
CALL001235,4227,ST2025008345,Free UCJ Consult,2024-12-14 14:23:00,602,True,10.033333333333333
CALL001236,5213,ST2025009819,Free UCJ Consult,2024-04-21 14:47:00,794,False,13.233333333333333
CALL001237,8214,ST2025007717,Paid Vet Consult,2024-11-24 01:46:00,165,False,2.75
CALL001238,9996,ST2025002700,Free UCJ Consult,2024-01-28 20:18:00,1398,True,23.3
CALL001239,5886,ST2025005072,Paid Vet Consult,2024-02-29 06:11:00,1137,True,18.95
CALL001240,6299,ST2025006038,Free UCJ Consult,2024-04-27 23:28:00,539,True,8.983333333333333
CALL001241,1834,ST2025006168,Free UCJ Consult,2024-03-05 22:12:00,157,False,2.6166666666666667
CALL001242,5460,ST2025005669,Free UCJ Consult,2024-07-10 05:49:00,609,True,10.15
CALL001243,2098,ST2025003425,Paid Vet Consult,2024-02-04 13:24:00,165,True,2.75
CALL001244,7115,ST2025007549,Free UCJ Consult,2024-04-24 01:20:00,156,True,2.6
CALL001245,6451,ST2025007520,Free UCJ Consult,2024-06-15 00:15:00,1677,True,27.95
CALL001246,2677,ST2025004328,Free UCJ Consult,2024-03-13 16:11:00,795,True,13.25
CALL001247,4935,ST2025003299,Free UCJ Consult,2024-01-03 23:43:00,584,True,9.733333333333333
CALL001248,6643,ST2025002647,Free UCJ Consult,2024-02-25 16:17:00,970,True,16.166666666666668
CALL001249,4626,ST2025001917,Free UCJ Consult,2024-12-20 07:44:00,777,True,12.95
CALL001250,8018,ST2025005944,Free UCJ Consult,2024-02-03 07:26:00,1387,True,23.116666666666667
CALL001251,6988,ST2025008332,Paid Vet Consult,2024-02-09 10:48:00,302,False,5.033333333333333
CALL001252,6065,ST2025002312,Free UCJ Consult,2024-04-10 04:54:00,926,True,15.433333333333334
CALL001253,6252,ST2025003662,Free UCJ Consult,2024-08-31 23:32:00,1388,False,23.133333333333333
CALL001254,4093,ST2025002725,Free UCJ Consult,2024-10-30 09:03:00,146,False,2.433333333333333
CALL001255,2764,ST2025006187,Free UCJ Consult,2024-03-10 04:50:00,884,True,14.733333333333333
CALL001256,3594,ST2025004337,Free UCJ Consult,2024-10-24 00:20:00,279,False,4.65
CALL001257,1378,ST2025008556,Free UCJ Consult,2024-02-27 23:52:00,106,True,1.7666666666666666
CALL001258,8465,ST2025000655,Paid Vet Consult,2024-01-04 06:02:00,314,True,5.233333333333333
CALL001259,6334,ST2025005313,Free UCJ Consult,2024-06-29 00:29:00,988,True,16.466666666666665
CALL001260,5428,ST2025005378,Paid Vet Consult,2024-10-25 09:32:00,919,False,15.316666666666666
CALL001261,7117,ST2025004570,Free UCJ Consult,2024-03-26 17:05:00,1014,False,16.9
CALL001262,3217,ST2025002979,Free UCJ Consult,2024-08-18 03:42:00,1030,True,17.166666666666668
CALL001263,7318,ST2025005182,Free UCJ Consult,2024-08-28 13:26:00,896,True,14.933333333333334
CALL001264,4303,ST2025002751,Free UCJ Consult,2024-02-26 00:55:00,1497,True,24.95
CALL001265,6911,ST2025000892,Paid Vet Consult,2024-11-27 05:24:00,68,True,1.1333333333333333
CALL001266,8125,ST2025006437,Free UCJ Consult,2024-03-23 19:50:00,120,True,2.0
CALL001267,5124,ST2025009772,Free UCJ Consult,2024-05-21 13:00:00,278,False,4.633333333333334
CALL001268,5631,ST2025005560,Paid Vet Consult,2024-08-09 09:33:00,618,False,10.3
CALL001269,8825,ST2025000063,Free UCJ Consult,2024-08-10 11:29:00,1003,True,16.716666666666665
CALL001270,7642,ST2025007108,Paid Vet Consult,2024-02-18 08:32:00,713,True,11.883333333333333
CALL001271,1044,ST2025009639,Paid Vet Consult,2024-11-27 09:14:00,347,True,5.783333333333333
CALL001272,8023,ST2025003979,Free UCJ Consult,2024-01-28 04:08:00,617,True,10.283333333333333
CALL001273,1760,ST2025003943,Free UCJ Consult,2024-03-23 23:41:00,1382,False,23.033333333333335
CALL001274,6040,ST2025001405,Free UCJ Consult,2024-02-28 05:06:00,1498,True,24.966666666666665
CALL001275,9949,ST2025007915,Free UCJ Consult,2024-03-12 17:05:00,1257,True,20.95
CALL001276,4720,ST2025004349,Free UCJ Consult,2024-01-18 00:56:00,1217,False,20.283333333333335
CALL001277,9595,ST2025002753,Paid Vet Consult,2024-06-06 06:04:00,1348,True,22.466666666666665
CALL001278,7966,ST2025006418,Free UCJ Consult,2024-01-26 10:18:00,841,True,14.016666666666667
CALL001279,2141,ST2025002729,Free UCJ Consult,2024-04-21 23:29:00,1497,True,24.95
CALL001280,8404,ST2025003405,Free UCJ Consult,2024-02-28 01:28:00,1162,True,19.366666666666667
CALL001281,7410,ST2025000774,Free UCJ Consult,2024-02-25 15:47:00,1182,False,19.7
CALL001282,8574,ST2025001906,Free UCJ Consult,2024-08-04 14:46:00,882,True,14.7
CALL001283,1992,ST2025006235,Free UCJ Consult,2024-08-19 10:19:00,1556,True,25.933333333333334
CALL001284,2088,ST2025009396,Free UCJ Consult,2024-06-03 02:34:00,754,True,12.566666666666666
CALL001285,4065,ST2025006856,Free UCJ Consult,2024-03-26 09:03:00,345,True,5.75
CALL001286,7704,ST2025004161,Free UCJ Consult,2024-04-07 01:50:00,1270,False,21.166666666666668
CALL001287,6486,ST2025007930,Paid Vet Consult,2024-12-14 20:51:00,1284,True,21.4
CALL001288,6552,ST2025008519,Paid Vet Consult,2024-07-07 05:25:00,378,False,6.3
CALL001289,1317,ST2025000022,Free UCJ Consult,2024-08-18 15:52:00,237,True,3.95
CALL001290,6162,ST2025006052,Free UCJ Consult,2024-12-28 07:04:00,801,False,13.35
CALL001291,7598,ST2025009926,Free UCJ Consult,2024-10-07 20:38:00,1009,True,16.816666666666666
CALL001292,2412,ST2025001183,Free UCJ Consult,2024-08-08 19:42:00,1521,True,25.35
CALL001293,8311,ST2025004668,Free UCJ Consult,2024-06-04 23:20:00,101,True,1.6833333333333333
CALL001294,3419,ST2025008010,Free UCJ Consult,2024-06-06 20:17:00,513,False,8.55
CALL001295,7305,ST2025002767,Free UCJ Consult,2024-03-22 23:37:00,1516,True,25.266666666666666
CALL001296,9901,ST2025000365,Paid Vet Consult,2024-08-21 22:29:00,691,False,11.516666666666667
CALL001297,2481,ST2025001204,Paid Vet Consult,2024-03-28 01:20:00,246,True,4.1
CALL001298,7295,ST2025001694,Paid Vet Consult,2024-06-26 10:53:00,1044,True,17.4
CALL001299,7763,ST2025005405,Free UCJ Consult,2024-06-05 06:36:00,274,False,4.566666666666666
CALL001300,8679,ST2025003151,Paid Vet Consult,2024-09-12 09:38:00,377,True,6.283333333333333
CALL001301,7289,ST2025000830,Paid Vet Consult,2024-04-16 14:40:00,1682,False,28.033333333333335
CALL001302,4687,ST2025004202,Free UCJ Consult,2024-06-25 20:44:00,964,True,16.066666666666666
CALL001303,3026,ST2025008415,Free UCJ Consult,2024-04-03 01:29:00,549,True,9.15
CALL001304,4744,ST2025004626,Free UCJ Consult,2024-05-29 08:41:00,105,True,1.75
CALL001305,1658,ST2025006477,Free UCJ Consult,2024-01-23 19:27:00,1794,True,29.9
CALL001306,5251,ST2025000026,Paid Vet Consult,2024-08-22 06:29:00,1257,True,20.95
CALL001307,6040,ST2025002801,Free UCJ Consult,2024-10-30 04:20:00,1585,True,26.416666666666668
CALL001308,1639,ST2025009534,Free UCJ Consult,2024-02-23 06:53:00,934,True,15.566666666666666
CALL001309,8950,ST2025007158,Free UCJ Consult,2024-05-09 06:08:00,1455,True,24.25
CALL001310,7853,ST2025008662,Free UCJ Consult,2024-05-14 00:37:00,1387,True,23.116666666666667
CALL001311,6953,ST2025003700,Paid Vet Consult,2024-07-25 01:02:00,1519,True,25.316666666666666
CALL001312,5025,ST2025000950,Free UCJ Consult,2024-10-17 16:01:00,117,False,1.95
CALL001313,6750,ST2025007725,Free UCJ Consult,2024-11-04 08:10:00,1567,True,26.116666666666667
CALL001314,4956,ST2025002049,Free UCJ Consult,2024-09-20 22:57:00,1677,False,27.95
CALL001315,7361,ST2025006880,Paid Vet Consult,2024-02-03 18:55:00,660,False,11.0
CALL001316,7368,ST2025007015,Free UCJ Consult,2024-04-14 15:52:00,1156,True,19.266666666666666
CALL001317,4148,ST2025003841,Paid Vet Consult,2024-06-19 18:23:00,485,True,8.083333333333334
CALL001318,1250,ST2025008158,Free UCJ Consult,2024-12-14 09:48:00,1499,True,24.983333333333334
CALL001319,6907,ST2025001696,Free UCJ Consult,2024-09-21 16:47:00,1701,True,28.35
CALL001320,4772,ST2025005914,Paid Vet Consult,2024-06-25 04:04:00,853,True,14.216666666666667
CALL001321,1634,ST2025000429,Paid Vet Consult,2024-11-12 10:12:00,1245,False,20.75
CALL001322,8989,ST2025008287,Paid Vet Consult,2024-10-25 14:35:00,1016,False,16.933333333333334
CALL001323,8446,ST2025004484,Paid Vet Consult,2024-03-18 19:25:00,1602,False,26.7
CALL001324,4427,ST2025002756,Paid Vet Consult,2024-09-03 05:21:00,1281,True,21.35
CALL001325,1671,ST2025006179,Free UCJ Consult,2024-06-20 06:38:00,381,True,6.35
